time,open,high,low,close,tick_count
2025-05-21 09:00:00,33.153,33.183,33.153,33.158,88
2025-05-21 09:15:00,33.158,33.186,33.158,33.176,94
2025-05-21 09:30:00,33.176,33.196,33.118,33.118,88
2025-05-21 09:45:00,33.118,33.160,33.118,33.159,102
2025-05-21 10:00:00,33.159,33.184,33.144,33.157,96
2025-05-21 10:15:00,33.161,33.215,33.155,33.210,101
2025-05-21 10:30:00,33.200,33.200,33.150,33.152,97
2025-05-21 10:45:00,33.140,33.163,33.107,33.157,109
2025-05-21 11:00:00,33.158,33.218,33.114,33.122,94
2025-05-21 11:15:00,33.116,33.173,33.114,33.166,105
2025-05-21 11:30:00,33.170,33.173,33.113,33.140,117
2025-05-21 11:45:00,33.135,33.157,33.087,33.120,116
2025-05-21 12:00:00,33.120,33.155,33.108,33.117,99
2025-05-21 12:15:00,33.117,33.209,33.115,33.139,81
2025-05-21 12:30:00,33.158,33.162,33.001,33.138,37
2025-05-21 12:45:00,33.133,33.188,33.117,33.157,78
2025-05-21 13:00:00,33.159,33.222,33.159,33.207,42
2025-05-21 13:15:00,33.218,33.218,33.164,33.183,62
2025-05-21 13:30:00,33.196,33.235,33.180,33.220,48
2025-05-21 13:45:00,33.223,33.227,33.125,33.179,37
2025-05-21 14:00:00,33.164,33.164,33.107,33.152,34
2025-05-21 14:15:00,33.158,33.274,33.143,33.249,71
2025-05-21 14:30:00,33.247,33.269,33.201,33.255,77
2025-05-21 14:45:00,33.260,33.359,33.234,33.356,80
2025-05-21 15:00:00,33.359,33.482,33.330,33.482,45
2025-05-21 15:15:00,33.482,33.515,33.460,33.462,82
2025-05-21 15:30:00,33.473,33.489,33.409,33.427,90
2025-05-21 15:45:00,33.439,33.447,33.385,33.416,100
2025-05-21 16:00:00,33.402,33.472,33.400,33.445,103
2025-05-21 16:15:00,33.445,33.452,33.419,33.432,105
2025-05-21 16:30:00,33.427,33.456,33.413,33.437,106
2025-05-21 16:45:00,33.441,33.471,33.419,33.424,104
2025-05-21 17:00:00,33.427,33.519,33.427,33.509,114
2025-05-21 17:15:00,33.514,33.515,33.332,33.342,58
2025-05-21 17:30:00,33.312,33.378,33.264,33.369,44
2025-05-21 17:45:00,33.374,33.393,33.325,33.393,87
2025-05-21 18:00:00,33.375,33.389,33.336,33.359,76
2025-05-21 18:15:00,33.371,33.381,33.348,33.379,87
2025-05-21 18:30:00,33.374,33.425,33.371,33.424,112
2025-05-21 18:45:00,33.424,33.425,33.382,33.406,111
2025-05-21 19:00:00,33.422,33.503,33.411,33.500,92
2025-05-21 19:15:00,33.500,33.537,33.478,33.531,104
2025-05-21 19:30:00,33.530,33.555,33.522,33.555,103
2025-05-21 19:45:00,33.555,33.560,33.510,33.551,120
2025-05-21 20:00:00,33.547,33.575,33.529,33.533,108
2025-05-21 20:15:00,33.523,33.530,33.481,33.489,99
2025-05-21 20:30:00,33.480,33.489,33.452,33.452,82
2025-05-21 20:45:00,33.449,33.454,33.378,33.382,101
2025-05-21 22:00:00,33.419,33.479,33.419,33.448,76
2025-05-21 22:15:00,33.448,33.457,33.427,33.457,66
2025-05-21 22:30:00,33.463,33.466,33.443,33.462,66
2025-05-21 22:45:00,33.462,33.488,33.442,33.474,93
2025-05-21 23:00:00,33.478,33.513,33.453,33.493,94
2025-05-21 23:15:00,33.493,33.527,33.486,33.508,90
2025-05-21 23:30:00,33.508,33.512,33.471,33.484,101
2025-05-21 23:45:00,33.484,33.496,33.426,33.450,96
2025-05-22 00:00:00,33.454,33.548,33.434,33.524,105
2025-05-22 00:15:00,33.504,33.515,33.465,33.482,100
2025-05-22 00:30:00,33.482,33.506,33.465,33.497,107
2025-05-22 00:45:00,33.497,33.514,33.474,33.506,99
2025-05-22 01:00:00,33.446,33.496,33.422,33.431,60
2025-05-22 01:15:00,33.435,33.532,33.435,33.522,80
2025-05-22 01:30:00,33.549,33.550,33.502,33.550,81
2025-05-22 01:45:00,33.545,33.562,33.505,33.529,92
2025-05-22 02:00:00,33.535,33.547,33.511,33.526,83
2025-05-22 02:15:00,33.535,33.561,33.519,33.555,102
2025-05-22 02:30:00,33.551,33.572,33.500,33.571,92
2025-05-22 02:45:00,33.578,33.586,33.555,33.562,105
2025-05-22 03:00:00,33.562,33.612,33.535,33.585,104
2025-05-22 03:15:00,33.596,33.609,33.579,33.587,105
2025-05-22 03:30:00,33.589,33.609,33.568,33.609,82
2025-05-22 03:45:00,33.601,33.614,33.576,33.588,95
2025-05-22 04:00:00,33.588,33.619,33.579,33.609,91
2025-05-22 04:15:00,33.609,33.646,33.604,33.646,85
2025-05-22 04:30:00,33.646,33.697,33.646,33.691,102
2025-05-22 04:45:00,33.691,33.699,33.652,33.671,116
2025-05-22 05:00:00,33.678,33.700,33.644,33.666,87
2025-05-22 05:15:00,33.683,33.697,33.645,33.658,89
2025-05-22 05:30:00,33.669,33.674,33.609,33.663,100
2025-05-22 05:45:00,33.640,33.655,33.545,33.621,88
2025-05-22 06:00:00,33.621,33.648,33.568,33.573,102
2025-05-22 06:15:00,33.566,33.566,33.459,33.504,99
2025-05-22 06:30:00,33.520,33.525,33.487,33.501,109
2025-05-22 06:45:00,33.501,33.512,33.468,33.486,111
2025-05-22 07:00:00,33.495,33.518,33.446,33.463,112
2025-05-22 07:15:00,33.463,33.532,33.463,33.530,106
2025-05-22 07:30:00,33.518,33.555,33.473,33.475,64
2025-05-22 07:45:00,33.468,33.501,33.463,33.472,118
2025-05-22 08:00:00,33.474,33.474,33.436,33.437,103
2025-05-22 08:15:00,33.441,33.457,33.343,33.421,91
2025-05-22 08:30:00,33.412,33.465,33.388,33.436,82
2025-05-22 08:45:00,33.414,33.430,33.342,33.348,94
2025-05-22 09:00:00,33.336,33.345,33.227,33.285,80
2025-05-22 09:15:00,33.282,33.282,33.179,33.207,86
2025-05-22 09:30:00,33.207,33.261,33.207,33.236,102
2025-05-22 09:45:00,33.222,33.260,33.208,33.209,105
2025-05-22 10:00:00,33.209,33.222,33.165,33.177,108
2025-05-22 10:15:00,33.169,33.173,33.100,33.109,94
2025-05-22 10:30:00,33.103,33.107,32.978,32.989,76
2025-05-22 10:45:00,32.994,33.026,32.733,32.733,50
2025-05-22 11:00:00,32.673,32.790,32.657,32.790,43
2025-05-22 11:15:00,32.775,32.775,32.678,32.702,71
2025-05-22 11:30:00,32.666,32.795,32.614,32.776,74
2025-05-22 11:45:00,32.772,32.861,32.720,32.838,61
2025-05-22 12:00:00,32.861,32.862,32.729,32.744,59
2025-05-22 12:15:00,32.771,32.881,32.730,32.816,58
2025-05-22 12:30:00,32.806,33.009,32.805,33.009,49
2025-05-22 12:45:00,33.002,33.097,32.985,33.097,51
2025-05-22 13:00:00,33.156,33.201,33.097,33.111,23
2025-05-22 13:15:00,33.090,33.124,33.020,33.057,41
2025-05-22 13:30:00,33.047,33.047,32.946,33.005,13
2025-05-22 13:45:00,32.932,32.968,32.823,32.823,26
2025-05-22 14:00:00,32.835,32.920,32.835,32.899,11
2025-05-22 14:15:00,32.906,32.984,32.906,32.984,41
2025-05-22 14:30:00,32.991,33.027,32.958,33.008,58
2025-05-22 14:45:00,32.991,33.006,32.952,32.960,49
2025-05-22 15:00:00,32.960,32.984,32.867,32.908,25
2025-05-22 15:15:00,32.942,33.013,32.927,32.993,66
2025-05-22 15:30:00,32.996,33.005,32.959,32.979,89
2025-05-22 15:45:00,32.984,33.037,32.984,33.021,102
2025-05-22 16:00:00,33.025,33.059,33.006,33.059,95
2025-05-22 16:15:00,33.053,33.084,33.039,33.062,95
2025-05-22 16:30:00,33.062,33.100,33.035,33.081,86
2025-05-22 16:45:00,33.082,33.094,33.064,33.076,98
2025-05-22 17:00:00,33.077,33.084,33.026,33.066,96
2025-05-22 17:15:00,33.070,33.106,33.040,33.082,87
2025-05-22 17:30:00,33.082,33.088,33.030,33.074,114
2025-05-22 17:45:00,33.067,33.120,33.067,33.116,107
2025-05-22 18:00:00,33.117,33.125,33.106,33.118,111
2025-05-22 18:15:00,33.120,33.120,33.087,33.112,100
2025-05-22 18:30:00,33.114,33.122,33.099,33.099,86
2025-05-22 18:45:00,33.101,33.126,33.101,33.114,105
2025-05-22 19:00:00,33.114,33.135,33.111,33.113,103
2025-05-22 19:15:00,33.110,33.117,33.035,33.038,99
2025-05-22 19:30:00,33.033,33.074,33.030,33.060,101
2025-05-22 19:45:00,33.066,33.066,33.024,33.041,106
2025-05-22 20:00:00,33.037,33.043,33.019,33.032,100
2025-05-22 20:15:00,33.031,33.045,33.026,33.041,63
2025-05-22 20:30:00,33.041,33.065,33.031,33.057,77
2025-05-22 20:45:00,33.049,33.061,33.036,33.048,68
2025-05-22 22:00:00,33.062,33.079,33.026,33.072,95
2025-05-22 22:15:00,33.056,33.067,33.040,33.040,59
2025-05-22 22:30:00,33.040,33.062,33.027,33.057,69
2025-05-22 22:45:00,33.062,33.087,33.033,33.087,75
2025-05-22 23:00:00,33.089,33.089,33.056,33.056,76
2025-05-22 23:15:00,33.056,33.068,33.050,33.055,62
2025-05-22 23:30:00,33.055,33.065,33.028,33.047,65
2025-05-22 23:45:00,33.047,33.070,33.033,33.045,65
2025-05-23 00:00:00,33.044,33.095,33.035,33.076,104
2025-05-23 00:15:00,33.076,33.091,33.050,33.071,103
2025-05-23 00:30:00,33.071,33.111,33.071,33.082,107
2025-05-23 00:45:00,33.082,33.092,33.026,33.055,94
2025-05-23 01:00:00,33.055,33.108,33.047,33.097,73
2025-05-23 01:15:00,33.097,33.139,33.070,33.127,99
2025-05-23 01:30:00,33.122,33.141,33.080,33.136,91
2025-05-23 01:45:00,33.136,33.145,33.087,33.134,85
2025-05-23 02:00:00,33.134,33.140,33.107,33.132,99
2025-05-23 02:15:00,33.132,33.137,33.090,33.097,97
2025-05-23 02:30:00,33.082,33.082,33.022,33.029,82
2025-05-23 02:45:00,33.029,33.096,33.029,33.096,102
2025-05-23 03:00:00,33.096,33.131,33.087,33.109,104
2025-05-23 03:15:00,33.109,33.146,33.109,33.127,107
2025-05-23 03:30:00,33.105,33.155,33.097,33.140,101
2025-05-23 03:45:00,33.149,33.160,33.139,33.143,94
2025-05-23 04:00:00,33.147,33.170,33.142,33.163,73
2025-05-23 04:15:00,33.164,33.188,33.156,33.177,111
2025-05-23 04:30:00,33.177,33.190,33.155,33.175,104
2025-05-23 04:45:00,33.175,33.190,33.164,33.176,75
2025-05-23 05:00:00,33.180,33.189,33.159,33.180,82
2025-05-23 05:15:00,33.180,33.203,33.176,33.203,78
2025-05-23 05:30:00,33.181,33.187,33.152,33.157,84
2025-05-23 05:45:00,33.169,33.207,33.169,33.189,104
2025-05-23 06:00:00,33.183,33.231,33.183,33.221,118
2025-05-23 06:15:00,33.221,33.224,33.158,33.184,113
2025-05-23 06:30:00,33.196,33.201,33.154,33.201,110
2025-05-23 06:45:00,33.201,33.224,33.161,33.202,115
2025-05-23 07:00:00,33.203,33.235,33.200,33.214,112
2025-05-23 07:15:00,33.208,33.300,33.193,33.254,111
2025-05-23 07:30:00,33.254,33.264,33.233,33.264,101
2025-05-23 07:45:00,33.264,33.264,33.222,33.233,122
2025-05-23 08:00:00,33.241,33.275,33.217,33.254,109
2025-05-23 08:15:00,33.249,33.251,33.179,33.212,118
2025-05-23 08:30:00,33.203,33.248,33.187,33.224,117
2025-05-23 08:45:00,33.221,33.221,33.174,33.220,121
2025-05-23 09:00:00,33.216,33.232,33.165,33.173,114
2025-05-23 09:15:00,33.159,33.163,33.100,33.139,102
2025-05-23 09:30:00,33.139,33.172,33.120,33.143,96
2025-05-23 09:45:00,33.142,33.159,33.114,33.158,95
2025-05-23 10:00:00,33.151,33.158,33.089,33.103,117
2025-05-23 10:15:00,33.095,33.168,33.076,33.160,102
2025-05-23 10:30:00,33.156,33.171,33.125,33.165,105
2025-05-23 10:45:00,33.155,33.156,33.110,33.110,119
2025-05-23 11:00:00,33.106,33.154,33.088,33.107,117
2025-05-23 11:15:00,33.099,33.114,33.073,33.114,76
2025-05-23 11:30:00,33.114,33.123,33.064,33.111,84
2025-05-23 11:45:00,33.078,33.141,33.005,33.094,10
2025-05-23 12:00:00,33.087,33.087,32.951,33.033,12
2025-05-23 12:15:00,33.065,33.159,33.042,33.131,25
2025-05-23 12:30:00,33.117,33.238,33.117,33.214,50
2025-05-23 12:45:00,33.206,33.214,33.070,33.156,39
2025-05-23 13:00:00,33.197,33.203,33.096,33.119,27
2025-05-23 13:15:00,33.112,33.193,33.101,33.193,55
2025-05-23 13:30:00,33.214,33.218,33.134,33.134,14
2025-05-23 13:45:00,33.120,33.126,33.045,33.089,36
2025-05-23 14:00:00,33.063,33.143,33.062,33.143,39
2025-05-23 14:15:00,33.139,33.268,33.139,33.230,58
2025-05-23 14:30:00,33.238,33.297,33.224,33.263,76
2025-05-23 14:45:00,33.251,33.317,33.251,33.317,72
2025-05-23 15:00:00,33.307,33.326,33.247,33.262,69
2025-05-23 15:15:00,33.263,33.319,33.245,33.319,108
2025-05-23 15:30:00,33.326,33.342,33.288,33.337,90
2025-05-23 15:45:00,33.337,33.365,33.306,33.315,100
2025-05-23 16:00:00,33.304,33.341,33.278,33.341,90
2025-05-23 16:15:00,33.334,33.403,33.334,33.394,106
2025-05-23 16:30:00,33.394,33.425,33.389,33.418,92
2025-05-23 16:45:00,33.418,33.425,33.371,33.391,106
2025-05-23 17:00:00,33.391,33.425,33.388,33.425,101
2025-05-23 17:15:00,33.421,33.455,33.416,33.440,101
2025-05-23 17:30:00,33.440,33.478,33.421,33.471,117
2025-05-23 17:45:00,33.466,33.487,33.445,33.452,96
2025-05-23 18:00:00,33.461,33.532,33.451,33.521,88
2025-05-23 18:15:00,33.521,33.528,33.491,33.507,85
2025-05-23 18:30:00,33.499,33.531,33.499,33.518,85
2025-05-23 18:45:00,33.518,33.518,33.482,33.486,80
2025-05-23 19:00:00,33.486,33.539,33.486,33.539,79
2025-05-23 19:15:00,33.539,33.543,33.505,33.513,77
2025-05-23 19:30:00,33.511,33.537,33.492,33.497,88
2025-05-23 19:45:00,33.489,33.498,33.451,33.486,105
2025-05-23 20:00:00,33.472,33.534,33.472,33.529,93
2025-05-23 20:15:00,33.529,33.529,33.488,33.500,81
2025-05-23 20:30:00,33.502,33.502,33.472,33.491,70
2025-05-23 20:45:00,33.509,33.530,33.408,33.490,79
2025-05-25 22:00:00,33.462,33.470,33.399,33.449,97
2025-05-25 22:15:00,33.449,33.465,33.407,33.443,110
2025-05-25 22:30:00,33.432,33.520,33.432,33.488,113
2025-05-25 22:45:00,33.494,33.559,33.465,33.496,114
2025-05-25 23:00:00,33.496,33.550,33.456,33.528,107
2025-05-25 23:15:00,33.512,33.550,33.492,33.550,89
2025-05-25 23:30:00,33.550,33.550,33.476,33.479,94
2025-05-25 23:45:00,33.470,33.475,33.426,33.439,107
2025-05-26 00:00:00,33.437,33.469,33.360,33.377,110
2025-05-26 00:15:00,33.373,33.423,33.357,33.394,114
2025-05-26 00:30:00,33.413,33.438,33.388,33.390,109
2025-05-26 00:45:00,33.394,33.448,33.392,33.448,99
2025-05-26 01:00:00,33.374,33.399,33.361,33.392,82
2025-05-26 01:15:00,33.393,33.457,33.389,33.457,110
2025-05-26 01:30:00,33.451,33.517,33.426,33.517,104
2025-05-26 01:45:00,33.517,33.546,33.498,33.519,93
2025-05-26 02:00:00,33.499,33.551,33.475,33.500,110
2025-05-26 02:15:00,33.491,33.549,33.470,33.539,119
2025-05-26 02:30:00,33.524,33.569,33.515,33.554,116
2025-05-26 02:45:00,33.553,33.572,33.515,33.516,107
2025-05-26 03:00:00,33.520,33.535,33.469,33.474,119
2025-05-26 03:15:00,33.474,33.475,33.439,33.455,83
2025-05-26 03:30:00,33.446,33.483,33.446,33.477,61
2025-05-26 03:45:00,33.477,33.485,33.459,33.466,74
2025-05-26 04:00:00,33.466,33.491,33.455,33.471,94
2025-05-26 04:15:00,33.471,33.513,33.466,33.508,84
2025-05-26 04:30:00,33.493,33.530,33.493,33.530,80
2025-05-26 04:45:00,33.530,33.532,33.492,33.503,57
2025-05-26 05:00:00,33.503,33.544,33.497,33.523,75
2025-05-26 05:15:00,33.523,33.533,33.502,33.502,77
2025-05-26 05:30:00,33.500,33.540,33.497,33.540,75
2025-05-26 05:45:00,33.533,33.551,33.513,33.542,98
2025-05-26 06:00:00,33.542,33.555,33.530,33.538,51
2025-05-26 06:15:00,33.535,33.535,33.480,33.516,92
2025-05-26 06:30:00,33.516,33.555,33.491,33.555,88
2025-05-26 06:45:00,33.555,33.555,33.474,33.483,112
2025-05-26 07:00:00,33.483,33.507,33.447,33.448,108
2025-05-26 07:15:00,33.442,33.461,33.367,33.414,110
2025-05-26 07:30:00,33.410,33.446,33.376,33.442,118
2025-05-26 07:45:00,33.443,33.535,33.441,33.510,105
2025-05-26 08:00:00,33.509,33.539,33.451,33.455,119
2025-05-26 08:15:00,33.465,33.473,33.430,33.439,114
2025-05-26 08:30:00,33.439,33.445,33.395,33.409,116
2025-05-26 08:45:00,33.413,33.477,33.406,33.456,107
2025-05-26 09:00:00,33.469,33.489,33.450,33.467,114
2025-05-26 09:15:00,33.465,33.476,33.286,33.286,88
2025-05-26 09:30:00,33.277,33.344,33.268,33.323,104
2025-05-26 09:45:00,33.320,33.336,33.291,33.323,110
2025-05-26 10:00:00,33.331,33.378,33.331,33.376,112
2025-05-26 10:15:00,33.371,33.373,33.331,33.333,94
2025-05-26 10:30:00,33.340,33.346,33.311,33.316,99
2025-05-26 10:45:00,33.319,33.367,33.315,33.358,97
2025-05-26 11:00:00,33.365,33.365,33.330,33.339,90
2025-05-26 11:15:00,33.350,33.353,33.337,33.338,85
2025-05-26 11:30:00,33.338,33.352,33.311,33.321,104
2025-05-26 11:45:00,33.320,33.373,33.320,33.357,98
2025-05-26 12:00:00,33.357,33.382,33.347,33.382,101
2025-05-26 12:15:00,33.382,33.396,33.337,33.343,119
2025-05-26 12:30:00,33.343,33.397,33.343,33.378,99
2025-05-26 12:45:00,33.387,33.407,33.377,33.406,109
2025-05-26 13:00:00,33.406,33.406,33.358,33.361,55
2025-05-26 23:45:00,33.359,33.426,33.359,33.418,27
2025-05-27 00:00:00,33.410,33.477,33.410,33.466,110
2025-05-27 00:15:00,33.462,33.462,33.409,33.442,102
2025-05-27 00:30:00,33.442,33.472,33.438,33.466,103
2025-05-27 00:45:00,33.471,33.521,33.461,33.511,105
2025-05-27 01:00:00,33.507,33.507,33.411,33.450,99
2025-05-27 01:15:00,33.442,33.442,33.377,33.402,106
2025-05-27 01:30:00,33.407,33.413,33.293,33.293,101
2025-05-27 01:45:00,33.293,33.342,33.287,33.342,94
2025-05-27 02:00:00,33.342,33.370,33.323,33.370,59
2025-05-27 02:15:00,33.390,33.400,33.380,33.396,72
2025-05-27 02:30:00,33.398,33.406,33.374,33.393,98
2025-05-27 02:45:00,33.381,33.422,33.381,33.398,69
2025-05-27 03:00:00,33.385,33.402,33.357,33.357,84
2025-05-27 03:15:00,33.361,33.385,33.346,33.379,106
2025-05-27 03:30:00,33.375,33.379,33.324,33.324,70
2025-05-27 03:45:00,33.323,33.335,33.314,33.320,80
2025-05-27 04:00:00,33.320,33.330,33.298,33.321,68
2025-05-27 04:15:00,33.321,33.354,33.321,33.354,51
2025-05-27 04:30:00,33.354,33.354,33.287,33.287,84
2025-05-27 04:45:00,33.287,33.299,33.242,33.267,99
2025-05-27 05:00:00,33.270,33.280,33.164,33.205,113
2025-05-27 05:15:00,33.205,33.215,33.175,33.188,113
2025-05-27 05:30:00,33.196,33.196,33.107,33.160,63
2025-05-27 05:45:00,33.160,33.232,33.137,33.228,68
2025-05-27 06:00:00,33.245,33.303,33.215,33.303,103
2025-05-27 06:15:00,33.299,33.325,33.283,33.297,74
2025-05-27 06:30:00,33.296,33.296,33.197,33.199,79
2025-05-27 06:45:00,33.179,33.179,33.085,33.133,59
2025-05-27 07:00:00,33.148,33.148,33.047,33.120,69
2025-05-27 07:15:00,33.120,33.120,33.042,33.082,54
2025-05-29 06:30:00,33.080,33.080,33.080,33.080,1
2025-05-31 13:00:00,32.880,32.880,32.880,32.880,1
2025-06-01 04:00:00,33.135,33.135,33.135,33.135,1
2025-06-02 00:00:00,33.080,33.133,33.073,33.122,101
2025-06-02 00:15:00,33.116,33.126,33.104,33.110,90
2025-06-02 00:30:00,33.110,33.110,33.006,33.052,102
2025-06-02 00:45:00,33.065,33.088,33.059,33.085,118
2025-06-02 01:00:00,33.086,33.128,33.074,33.116,109
2025-06-02 01:15:00,33.117,33.127,33.077,33.094,99
2025-06-02 01:30:00,33.098,33.111,33.036,33.049,108
2025-06-02 01:45:00,33.052,33.061,32.964,32.971,129
2025-06-02 02:00:00,32.997,33.050,32.993,33.050,123
2025-06-02 02:15:00,33.043,33.081,33.005,33.010,120
2025-06-02 02:30:00,33.016,33.054,33.014,33.021,114
2025-06-02 02:45:00,33.030,33.061,32.954,33.034,115
2025-06-02 03:00:00,33.033,33.070,33.009,33.029,119
2025-06-02 03:15:00,33.019,33.058,33.004,33.006,112
2025-06-02 03:30:00,33.007,33.007,32.966,32.983,128
2025-06-02 03:45:00,32.989,33.054,32.986,33.035,118
2025-06-02 04:00:00,33.034,33.124,33.034,33.089,98
2025-06-02 04:15:00,33.088,33.123,33.088,33.123,109
2025-06-02 04:30:00,33.105,33.139,33.098,33.126,112
2025-06-02 04:45:00,33.126,33.133,33.096,33.104,117
2025-06-02 05:00:00,33.104,33.132,33.095,33.121,102
2025-06-02 05:15:00,33.117,33.142,33.098,33.121,116
2025-06-02 05:30:00,33.117,33.155,33.098,33.147,93
2025-06-02 05:45:00,33.145,33.176,33.143,33.166,109
2025-06-02 06:00:00,33.173,33.194,33.153,33.157,116
2025-06-02 06:15:00,33.152,33.215,33.147,33.206,94
2025-06-02 06:30:00,33.206,33.225,33.203,33.219,112
2025-06-02 06:45:00,33.217,33.218,33.187,33.210,86
2025-06-02 07:00:00,33.218,33.343,33.216,33.343,85
2025-06-02 07:15:00,33.374,33.509,33.353,33.434,43
2025-06-02 07:30:00,33.448,33.530,33.448,33.483,80
2025-06-02 07:45:00,33.483,33.570,33.396,33.438,62
2025-06-02 08:00:00,33.423,33.512,33.420,33.427,85
2025-06-02 08:15:00,33.432,33.443,33.394,33.422,122
2025-06-02 08:30:00,33.431,33.445,33.393,33.421,109
2025-06-02 08:45:00,33.423,33.460,33.390,33.390,116
2025-06-02 09:00:00,33.390,33.425,33.352,33.372,116
2025-06-02 09:15:00,33.376,33.412,33.341,33.347,109
2025-06-02 09:30:00,33.344,33.344,33.276,33.280,97
2025-06-02 09:45:00,33.269,33.317,33.256,33.311,110
2025-06-02 10:00:00,33.316,33.327,33.243,33.277,99
2025-06-02 10:15:00,33.276,33.306,33.247,33.260,111
2025-06-02 10:30:00,33.255,33.279,33.198,33.248,101
2025-06-02 10:45:00,33.245,33.314,33.234,33.307,92
2025-06-02 11:00:00,33.272,33.286,33.239,33.286,100
2025-06-02 11:15:00,33.303,33.321,33.277,33.278,99
2025-06-02 11:30:00,33.289,33.349,33.265,33.272,102
2025-06-02 11:45:00,33.267,33.314,33.220,33.278,96
2025-06-02 12:00:00,33.299,33.406,33.272,33.380,90
2025-06-02 12:15:00,33.389,33.474,33.368,33.460,85
2025-06-02 12:30:00,33.473,33.676,33.460,33.661,39
2025-06-02 12:45:00,33.693,33.717,33.636,33.681,62
2025-06-02 13:00:00,33.694,33.930,33.683,33.930,34
2025-06-02 13:15:00,33.964,33.985,33.838,33.944,57
2025-06-02 13:30:00,33.937,34.103,33.852,34.103,20
2025-06-02 13:45:00,34.071,34.189,34.071,34.171,36
2025-06-02 14:00:00,34.199,34.199,34.152,34.159,7
2025-06-02 14:15:00,34.301,34.358,34.260,34.260,15
2025-06-02 14:30:00,34.262,34.417,34.262,34.397,23
2025-06-02 14:45:00,34.419,34.419,34.304,34.305,42
2025-06-02 15:00:00,34.316,34.403,34.316,34.387,44
2025-06-02 15:15:00,34.392,34.468,34.343,34.422,41
2025-06-02 15:30:00,34.414,34.435,34.372,34.435,70
2025-06-02 15:45:00,34.423,34.453,34.405,34.432,92
2025-06-02 16:00:00,34.435,34.484,34.350,34.360,104
2025-06-02 16:15:00,34.374,34.450,34.360,34.439,110
2025-06-02 16:30:00,34.435,34.498,34.433,34.460,87
2025-06-02 16:45:00,34.498,34.521,34.466,34.510,97
2025-06-02 17:00:00,34.508,34.574,34.502,34.525,100
2025-06-02 17:15:00,34.520,34.617,34.519,34.534,89
2025-06-02 17:30:00,34.566,34.601,34.546,34.572,101
2025-06-02 17:45:00,34.572,34.587,34.526,34.566,99
2025-06-02 18:00:00,34.549,34.579,34.532,34.541,98
2025-06-02 18:15:00,34.541,34.623,34.536,34.614,101
2025-06-02 18:30:00,34.626,34.665,34.618,34.665,101
2025-06-02 18:45:00,34.659,34.665,34.618,34.632,106
2025-06-02 19:00:00,34.633,34.696,34.622,34.692,93
2025-06-02 19:15:00,34.692,34.704,34.681,34.697,104
2025-06-02 19:30:00,34.689,34.738,34.676,34.726,86
2025-06-02 19:45:00,34.735,34.752,34.718,34.741,108
2025-06-02 20:00:00,34.745,34.788,34.732,34.788,94
2025-06-02 20:15:00,34.783,34.793,34.741,34.741,91
2025-06-02 20:30:00,34.725,34.759,34.710,34.738,97
2025-06-02 20:45:00,34.733,34.783,34.721,34.764,101
2025-06-02 22:00:00,34.764,34.764,34.690,34.719,72
2025-06-02 22:15:00,34.719,34.764,34.684,34.752,60
2025-06-02 22:30:00,34.734,34.764,34.728,34.728,45
2025-06-02 22:45:00,34.737,34.745,34.723,34.723,42
2025-06-02 23:00:00,34.723,34.758,34.715,34.750,91
2025-06-02 23:15:00,34.744,34.763,34.724,34.724,109
2025-06-02 23:30:00,34.727,34.727,34.648,34.689,110
2025-06-02 23:45:00,34.693,34.736,34.680,34.730,115
2025-06-03 00:00:00,34.730,34.747,34.640,34.655,103
2025-06-03 00:15:00,34.652,34.667,34.640,34.667,30
2025-06-03 17:45:00,34.681,34.681,34.427,34.427,2
2025-06-03 22:15:00,34.168,34.168,34.168,34.168,1
2025-06-04 08:00:00,34.025,34.483,34.025,34.455,43
2025-06-04 08:15:00,34.464,34.491,34.446,34.459,120
2025-06-04 08:30:00,34.467,34.514,34.449,34.514,105
2025-06-04 08:45:00,34.507,34.564,34.507,34.550,112
2025-06-04 09:00:00,34.533,34.538,34.486,34.502,109
2025-06-04 09:15:00,34.498,34.517,34.472,34.513,107
2025-06-04 09:30:00,34.502,34.533,34.469,34.524,118
2025-06-04 09:45:00,34.525,34.546,34.495,34.525,118
2025-06-04 10:00:00,34.522,34.544,34.509,34.536,123
2025-06-04 10:15:00,34.539,34.561,34.496,34.501,120
2025-06-04 10:30:00,34.497,34.511,34.421,34.421,116
2025-06-04 10:45:00,34.417,34.421,34.194,34.363,58
2025-06-04 11:00:00,34.351,34.382,34.333,34.349,102
2025-06-04 11:15:00,34.342,34.361,34.255,34.302,99
2025-06-04 11:30:00,34.287,34.328,34.273,34.325,109
2025-06-04 11:45:00,34.335,34.409,34.329,34.376,118
2025-06-04 12:00:00,34.361,34.401,34.338,34.379,89
2025-06-04 12:15:00,34.377,34.394,34.273,34.278,22
2025-06-04 12:30:00,34.282,34.332,34.228,34.261,68
2025-06-04 12:45:00,34.263,34.344,34.250,34.343,81
2025-06-04 13:00:00,34.370,34.464,34.360,34.394,69
2025-06-04 13:15:00,34.395,34.457,34.375,34.449,69
2025-06-04 13:30:00,34.449,34.479,34.400,34.403,61
2025-06-04 13:45:00,34.420,34.456,34.405,34.423,66
2025-06-04 14:00:00,34.376,34.507,34.376,34.507,15
2025-06-04 14:15:00,34.565,34.570,34.456,34.510,51
2025-06-04 14:30:00,34.498,34.555,34.487,34.555,48
2025-06-04 14:45:00,34.547,34.547,34.465,34.501,73
